stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1782727163.338018656,-4.684006296,-1.126125973,7.899240750,0.271362126,-0.162496880,0.336665809,9.408756810,-1.165785978,-0.200049568,0.261976448,0.239179438,0.034795941,0.811481498,-0.141550513,0.235416221,0.515791076,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.342072010,-1.430272369,0.869337507,6.451269055,0.239404202,0.019663341,0.284467876,9.409824684,-1.164808724,-0.199925771,0.264932314,0.243015659,0.026287951,0.811252849,-0.140929793,0.235653433,0.516212232,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.347947836,-5.260313439,1.239134516,8.266636553,0.157378837,0.026054928,0.196050897,9.411374701,-1.163358169,-0.199801900,0.262658725,0.250721024,0.015874995,0.810938424,-0.140357344,0.236106241,0.516655137,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.352205515,-5.817410343,1.942709486,4.931258968,0.058309246,-0.073014669,0.143852949,9.412476472,-1.162295346,-0.199745636,0.254887034,0.248528892,0.010554525,0.810783838,-0.140083177,0.236233662,0.516913850,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.357954025,-4.124508112,-1.186157967,9.328002207,-0.213333204,-0.042121999,0.049044404,9.413935033,-1.160872385,-0.199703463,0.252569955,0.246542295,0.004118181,0.810632676,-0.140144195,0.236021223,0.517231333,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.362231493,-5.985499926,-2.694161729,9.827468397,0.211707324,-0.101776809,0.229074106,9.415035960,-1.159820062,-0.199677026,0.262186222,0.245488582,0.008242645,0.810503208,-0.140019188,0.235935804,0.517506978,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.367717505,-0.421734797,1.918696688,3.283981053,0.380019128,0.023924399,0.248248860,9.416486229,-1.158467089,-0.199670230,0.266529194,0.247756129,-0.005765198,0.810287856,-0.139181621,0.236358919,0.517876943,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.372284651,-2.160261416,3.513146448,6.624161198,-0.080175139,0.102753974,0.007499088,9.417685538,-1.157309923,-0.199747256,0.258660445,0.258978584,-0.027965206,0.810137564,-0.138935042,0.236692458,0.518025927,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.377717495,-10.802467709,-1.032476063,9.123893427,-0.359274447,-0.104972601,-0.123528436,9.419068343,-1.155914835,-0.199894376,0.250393142,0.254597150,-0.026194219,0.810122021,-0.139483977,0.236356996,0.518055886,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.382164001,-3.509780494,-2.276339051,10.062793813,0.062570304,-0.103907339,0.084198132,9.420194204,-1.154800049,-0.199990205,0.256009516,0.246823565,-0.016908745,0.810141352,-0.139665503,0.235990365,0.518143884,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.387742043,2.238883103,1.145484679,6.218344919,0.319299042,0.118732944,0.154505581,9.421656974,-1.153375483,-0.200124417,0.268465114,0.263953074,-0.031212689,0.810023011,-0.139196704,0.236327555,0.518301347,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.392170429,-7.210152603,2.235665616,5.459540515,-0.119589925,0.114471883,-0.073461011,9.422835994,-1.152191745,-0.200296959,0.264017559,0.270660390,-0.046713140,0.809934150,-0.139154411,0.236662215,0.518298871,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.397795677,-9.003908583,-1.359050183,10.173252682,-0.438104004,-0.201911673,-0.220467523,9.424299204,-1.150707642,-0.200542027,0.256211892,0.256997481,-0.040418240,0.810052682,-0.139854400,0.236096542,0.518183194,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.402285814,-0.095160750,-3.659476192,9.993156700,0.039134484,-0.043187261,0.017086469,9.425480455,-1.149552260,-0.200712238,0.269941835,0.257633415,-0.035396971,0.810160919,-0.140153034,0.235608076,0.518155619,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.407742023,-5.548467010,-1.075699098,8.021706018,0.331016958,0.217802539,0.119351856,9.427002342,-1.148131213,-0.200915904,0.287913071,0.263258418,-0.039258036,0.810064112,-0.139853351,0.236086828,0.518170034,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.412001133,-6.873973437,2.098792670,8.206604559,0.191467300,-0.049578853,0.073545486,9.428222199,-1.147017154,-0.201079716,0.284909749,0.259883521,-0.037664766,0.809981433,-0.139470263,0.236547410,0.518192481,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.417909384,-0.839557475,2.811972759,5.786114562,-0.160069972,-0.077275723,-0.071330480,9.429872245,-1.145458592,-0.201333318,0.273646837,0.267704632,-0.048181947,0.810014403,-0.139367107,0.236418076,0.518227720,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.422047138,-2.592491626,-0.403340802,8.434726136,-0.120655194,0.122993998,-0.090505242,9.431004538,-1.144329444,-0.201556973,0.273651136,0.278073610,-0.059922656,0.810038174,-0.139689016,0.236281111,0.518166355,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.427962780,-8.338754090,-0.926819753,9.291983010,0.078549266,0.058012865,0.029869644,9.432637249,-1.142690662,-0.201901044,0.278346927,0.275976784,-0.056403139,0.809996517,-0.139931674,0.236451100,0.518088455,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.432100773,-3.274455078,1.008611733,7.214876019,0.139269337,0.000488581,0.084198132,9.433788144,-1.141553870,-0.202132127,0.277910495,0.273464340,-0.055285419,0.809941283,-0.139775211,0.236631939,0.518134475,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.437893867,-2.662128739,1.911492849,7.618291018,-0.019455060,0.094231859,0.014955942,9.435388208,-1.139939544,-0.202484494,0.274493375,0.283863536,-0.066365429,0.809842833,-0.139703406,0.236851016,0.518207623,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.441981792,-6.782724806,0.317043125,9.133498546,-0.092958316,0.092101328,-0.042568341,9.436504772,-1.138772870,-0.202757283,0.271780943,0.286926687,-0.067095241,0.809785121,-0.139924133,0.236940332,0.518197427,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.447872877,-5.927869212,-0.136798740,9.366422683,-0.016259268,-0.002707212,-0.010610409,9.438104076,-1.137091744,-0.203128126,0.271176505,0.283808852,-0.058804438,0.809755891,-0.140173339,0.236950585,0.518171065,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.452331781,-2.318745880,0.830917031,7.716743488,0.041265015,0.048425481,0.033065438,9.439316003,-1.135816620,-0.203394005,0.272422130,0.288136489,-0.060453131,0.809722567,-0.140195594,0.237008263,0.518190741,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.457972527,-4.134113232,1.820244218,7.932858667,0.065766096,0.144299284,0.042652816,9.440845365,-1.134163594,-0.203757829,0.269833181,0.297965401,-0.068545439,0.809608523,-0.140219700,0.237319545,0.518219942,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.462282896,-6.352895729,1.724193028,7.807992119,-0.130242571,0.063339189,-0.085178927,9.441993964,-1.132875540,-0.204056252,0.263113804,0.299688262,-0.069922256,0.809557619,-0.140426305,0.237456763,0.518180664,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.467890501,-3.966023648,0.638814650,8.117757208,-0.208006874,-0.010164063,-0.087309450,9.443453976,-1.131190856,-0.204453030,0.257611817,0.301168653,-0.071591864,0.809583165,-0.140936827,0.237235462,0.518103509,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.472374201,-3.281658917,-0.374525445,8.211407119,-0.076979339,0.104884505,-0.036176756,9.444614565,-1.129829394,-0.204783673,0.260080624,0.306125373,-0.075894701,0.809572336,-0.141307761,0.237134843,0.518065455,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.477651596,-5.221892962,0.410693036,8.586006761,0.010372344,0.142168760,-0.008479878,9.445993934,-1.128204234,-0.205190196,0.262665764,0.309769199,-0.078167489,0.809498639,-0.141590540,0.237343045,0.518008061,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.482293844,-4.657592219,1.726594307,7.370959203,-0.063130908,0.087840274,-0.042568341,9.447204648,-1.126761788,-0.205557424,0.258940935,0.311673685,-0.080043615,0.809444542,-0.141817776,0.237517428,0.517950502,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.487797976,-2.446013707,1.510479129,6.945932686,-0.176048934,0.099558182,-0.091570511,9.448614553,-1.125026153,-0.206025697,0.253366718,0.318992767,-0.090109741,0.809417032,-0.142291603,0.237527606,0.517858865,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.492154598,-3.773921268,0.451514792,7.719144768,-0.197354227,0.152821407,-0.124593705,9.449716060,-1.123622274,-0.206436568,0.252303563,0.325487325,-0.098509328,0.809403705,-0.142842811,0.237504470,0.517738544,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.497944593,-4.520719273,-1.157342610,7.630297417,-0.167526826,0.183714077,-0.105418950,9.451188206,-1.121732620,-0.207025470,0.256210225,0.327243602,-0.104911398,0.809368760,-0.143633138,0.237575714,0.517541798,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.502172709,-7.469490817,-1.255795153,9.030243517,-0.157939449,0.169865638,-0.130985290,9.452279972,-1.120359321,-0.207465255,0.260221214,0.322359557,-0.103117376,0.809348105,-0.144187420,0.237662814,0.517379956,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.507906437,-14.690139639,-2.285944170,16.243687913,-0.009867679,0.228455186,0.000042237,9.453783263,-1.118563884,-0.207945096,0.264146396,0.303912633,-0.064257528,0.809258857,-0.144753359,0.237971450,0.517219640,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.512072325,-18.332881033,-3.013531937,11.359484883,0.292667419,-0.060231492,0.303642631,9.454882493,-1.117360316,-0.208120317,0.263582925,0.273907784,-0.019864228,0.809084633,-0.144553063,0.238309948,0.517392344,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.517667770,-4.076482517,-2.946296104,11.198599139,0.119029313,-0.216825366,0.157701373,9.456380080,-1.115898082,-0.208142649,0.271704877,0.248743735,0.011882077,0.808910550,-0.143763230,0.238385670,0.517849522,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.522102594,-2.755778650,-1.882529171,12.319996787,0.218098909,-0.058100961,0.040522289,9.457622262,-1.114775744,-0.208071035,0.288489506,0.257404261,0.020414211,0.808910813,-0.143274800,0.238362731,0.517995017,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.527982712,-18.412123265,-0.801953206,10.130029646,0.362974882,-0.115625247,0.169419289,9.459322056,-1.113320696,-0.207859156,0.289660079,0.237500195,0.051651855,0.808917679,-0.142409982,0.238640740,0.518094762,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.532938719,-4.309406654,2.456583354,8.269037833,0.263905287,-0.362766623,0.189659312,9.460726834,-1.112193487,-0.207553474,0.277239061,0.217385482,0.071706646,0.808925166,-0.141395371,0.238625209,0.518368050,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.537942648,-1.226163517,2.725526687,7.255697775,0.095593497,-0.158235818,0.017086469,9.462095976,-1.111072952,-0.207216054,0.269987659,0.230476845,0.063155404,0.808996215,-0.140659244,0.238365863,0.518576721,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.542183638,-14.068208181,-0.866787759,9.815461998,-0.108937278,-0.143322125,-0.045764133,9.463227838,-1.110108916,-0.206934672,0.263785360,0.224150834,0.069540875,0.809074545,-0.140535260,0.238094101,0.518612977,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.547905445,-6.679469776,-2.598110539,13.016367917,0.001850229,-0.434139341,0.053305462,9.464748214,-1.108881634,-0.206449396,0.267646696,0.204833055,0.100082279,0.809228147,-0.140259404,0.237345773,0.518790989,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.552135468,-3.574615048,-1.195763086,7.685526851,0.304385334,-0.215760112,0.126808703,9.465901857,-1.108014391,-0.206011262,0.277807747,0.205209131,0.107072143,0.809326067,-0.139618630,0.236982784,0.518976989,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.557985544,-7.613567602,2.367736003,8.415515898,0.272427410,-0.151844233,0.122547656,9.467517666,-1.106819481,-0.205384938,0.274598506,0.203301581,0.107053023,0.809365581,-0.138602313,0.237034202,0.519164273,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.562249422,-6.888381115,3.450713174,6.917117329,-0.084436193,-0.435204595,-0.048959926,9.468658295,-1.105960099,-0.204923080,0.260420916,0.199797247,0.109584363,0.809489170,-0.138119905,0.236641060,0.519279485,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.567807674,-0.066345393,0.163361239,4.755965545,-0.352882862,-0.363831878,-0.186379045,9.470083162,-1.104837685,-0.204359937,0.252282279,0.204075684,0.093049020,0.809821974,-0.138142890,0.235379360,0.519327902,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.572187424,-5.776588587,-3.145602324,9.169517743,-0.159004703,-0.227478012,-0.112875804,9.471207024,-1.103940711,-0.203975164,0.260926369,0.205525149,0.082656284,0.810054856,-0.138361564,0.234517039,0.519296608,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.577781677,-3.461754899,0.235399632,9.769837682,0.369366467,-0.112429455,0.022412792,9.472697025,-1.102787984,-0.203502556,0.271763198,0.206585685,0.086305847,0.810257424,-0.137936639,0.234265202,0.519207285,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.582133770,1.163109844,9.136943937,2.621227840,0.096658766,0.007945432,-0.156551644,9.473849680,-1.101851472,-0.203163191,0.257938623,0.223787605,0.069648980,0.810417852,-0.137524770,0.234414643,0.518998669,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.587781429,-1.670400345,6.526752839,2.301857632,-0.898298264,0.060143389,-0.708358645,9.475201178,-1.100519837,-0.202888478,0.220665957,0.247783052,0.027634792,0.810856988,-0.138808912,0.233734847,0.518277004,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.592179298,-7.006043823,-2.514065747,11.205802978,-1.145439625,-0.128408417,-0.738186061,9.476154227,-1.099423988,-0.202783924,0.212748179,0.250571373,0.019912557,0.811371856,-0.140987311,0.232286224,0.517533960,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.597884893,-4.172533708,-8.281939435,12.672984911,-0.272987992,0.180518284,-0.420737207,9.477459131,-1.098010893,-0.202617244,0.244663822,0.244765141,0.038514518,0.811906526,-0.143082147,0.231063654,0.516667088,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.602163553,-8.177868346,-2.653339973,9.277575332,0.194663092,0.114471883,-0.105418950,9.478553749,-1.096981448,-0.202427295,0.266999867,0.236434585,0.050274520,0.812100567,-0.143466676,0.231194592,0.516196709,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.607714653,-5.834219301,2.591055021,4.100416171,-0.080175139,-0.021881973,-0.216206446,9.480020869,-1.095704268,-0.202154941,0.261587447,0.223719495,0.047851351,0.812308809,-0.143537588,0.231315120,0.515795187,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.612165451,-0.570614142,3.095323770,7.270105453,-0.405080795,-0.064492553,-0.314210773,9.481160979,-1.094694656,-0.201974382,0.250729660,0.229957149,0.033284459,0.812545539,-0.144087493,0.230872347,0.515467265,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.617963552,-6.465755878,-2.041013635,8.866956493,-0.434908211,0.095297121,-0.313145518,9.482615695,-1.093339380,-0.201799682,0.251060658,0.237532642,0.026976603,0.812811744,-0.145341429,0.230147887,0.515019308,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.622124434,-7.414261382,-2.927085866,10.461406253,-0.072718285,-0.043187261,-0.072395742,9.483676599,-1.092367071,-0.201669561,0.258881668,0.229824232,0.035568184,0.812917502,-0.145913641,0.229860375,0.514818951,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.627915382,-1.411062131,0.278622668,7.406978399,0.140334606,0.012206490,0.037326492,9.485202413,-1.091032114,-0.201461606,0.268083304,0.231225387,0.036252557,0.812952381,-0.145854418,0.229865142,0.514778526,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.631976843,-5.082618736,3.188973681,5.747694086,0.018894460,0.093166590,-0.007414613,9.486280706,-1.090082025,-0.201334998,0.262904529,0.236630530,0.026093710,0.812924606,-0.145793363,0.230038542,0.514762227,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.637878656,-6.849960639,1.791428861,7.973680423,-0.406146079,-0.038926207,-0.150160059,9.487781896,-1.088690691,-0.201195587,0.245817148,0.234863257,0.021149703,0.812926250,-0.146384874,0.229773741,0.514710024,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.642318964,-2.861434959,-3.709903067,6.448867776,-0.459409297,-0.158235818,-0.144833729,9.488880197,-1.087655197,-0.201112664,0.248878494,0.231543060,0.016200401,0.812991822,-0.147152834,0.229051865,0.514709222,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.647659063,-2.153057577,-4.487917709,9.508098189,-0.025846649,0.087840274,0.018151734,9.490274046,-1.086417463,-0.201050034,0.273152671,0.232019197,0.007255993,0.812990229,-0.147699156,0.228615472,0.514749272,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.652274370,-8.586085905,-0.821163444,9.325600927,0.442869723,0.219933063,0.262097299,9.491561605,-1.085355261,-0.201005475,0.284798925,0.228275796,0.012053171,0.812800818,-0.147442145,0.229198190,0.514862928,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.657958269,-4.136514511,3.803701299,4.657513075,-0.026911912,-0.092189424,0.071414962,9.493146293,-1.084073324,-0.200945331,0.272807198,0.222801095,0.009109739,0.812586526,-0.146977716,0.229718146,0.515102186,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.662199020,-1.790464333,0.902955423,6.564129204,-0.510541975,-0.033599883,-0.182117984,9.494285508,-1.083116221,-0.200937997,0.264462991,0.228582631,-0.005650959,0.812582081,-0.147422235,0.229297692,0.515169501,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.667879820,-7.409458823,-4.619988096,11.630829496,-0.257009029,0.009010697,-0.025524110,9.495820091,-1.081818004,-0.200964222,0.275807034,0.228471480,-0.003581866,0.812565170,-0.148388713,0.228662393,0.515201071,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.672131300,-5.008179064,-4.329433245,9.191129260,0.229816824,-0.021881973,0.191789851,9.497029438,-1.080862409,-0.200958299,0.293099686,0.221063775,0.006368296,0.812461263,-0.148388075,0.228661326,0.515365572,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.677723885,-1.254978947,-0.146403859,6.134300127,0.205315739,0.119798206,0.180071935,9.498708891,-1.079621976,-0.200948166,0.307499983,0.222535500,-0.002744365,0.812236654,-0.147876110,0.229161477,0.515644540,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.682113647,-4.448680880,-0.696296896,5.392304682,-0.096154109,0.150690868,0.044783346,9.500064701,-1.078641754,-0.200992978,0.310214441,0.224059147,-0.017672541,0.812046967,-0.147899398,0.229499489,0.515786269,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.687793493,-6.864368318,-2.401205598,11.270637532,0.008241814,0.164539307,0.099111840,9.501845897,-1.077386166,-0.201089125,0.316984369,0.218060991,-0.016182997,0.811804655,-0.148215886,0.229827031,0.515930993,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.692115545,-7.541529210,-3.047149854,9.575334022,0.226621032,0.120863467,0.170484558,9.503236182,-1.076459953,-0.201132384,0.326360726,0.210537850,-0.003834485,0.811609105,-0.148125710,0.230250123,0.516075882,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.697936773,-5.834219301,-2.026605956,8.905376969,0.206380993,0.098492913,0.169419289,9.505168945,-1.075265379,-0.201127992,0.337678931,0.199882146,0.005343442,0.811357334,-0.147696984,0.230905809,0.516301642,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.702117682,-5.034593141,-2.189892980,7.932858667,0.204250485,0.065469712,0.107633948,9.506596795,-1.074439110,-0.201103769,0.345354195,0.195375817,0.006243952,0.811220011,-0.147393253,0.231307888,0.516424228,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.707940578,-7.901721174,-1.246190034,9.853882474,0.339539081,0.140038237,0.187528789,9.508628721,-1.073326609,-0.201047728,0.352554768,0.186736953,0.013004321,0.811029210,-0.146838028,0.232020782,0.516562263,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.712118149,-7.313407633,-0.648271301,9.741022325,0.333147466,-0.019751444,0.171549827,9.510104610,-1.072560529,-0.200971321,0.354022872,0.180021497,0.023575404,0.810897748,-0.146268952,0.232539250,0.516696944,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.717948437,-5.788594986,0.319444405,8.170585363,0.233012617,-0.029338824,0.126808703,9.512166078,-1.071525810,-0.200812461,0.353135501,0.174924726,0.030919355,0.810794014,-0.145493542,0.232969268,0.516884916,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.722189426,-3.375308828,0.331450804,8.206604559,0.260709494,-0.043187261,0.094850779,9.513663198,-1.070779650,-0.200685191,0.352888149,0.176955467,0.029099630,0.810754831,-0.144997810,0.233210283,0.516976985,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.727911234,-4.998573945,-0.122391061,6.350415305,0.206380993,0.015402284,0.074610755,9.515683750,-1.069763034,-0.200541798,0.353375458,0.178392337,0.021021943,0.810719757,-0.144410303,0.233556715,0.517040037,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.731880665,-5.954283289,0.751674798,10.557457443,0.267101079,0.034577042,0.082067601,9.517084197,-1.069055687,-0.200456233,0.352240665,0.178004833,0.022090166,0.810684650,-0.144040409,0.233860994,0.517060725,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.737969637,-6.727495371,2.283691212,5.464343074,0.323560089,-0.037860937,0.132135034,9.519196199,-1.067980568,-0.200315014,0.341473147,0.175131461,0.024294985,0.810629681,-0.143265908,0.234366719,0.517133097,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.742125273,-1.031659856,3.424299097,5.401909801,-0.029042441,-0.083667308,-0.047894664,9.520591936,-1.067246164,-0.200240920,0.330259111,0.178318262,0.011364575,0.810646421,-0.142954793,0.234433758,0.517162567,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.747873306,-4.854497159,0.393884078,8.655643874,-0.187766850,-0.021881973,-0.154421106,9.522471339,-1.066190684,-0.200212969,0.323669640,0.188930884,-0.001639308,0.810771966,-0.143228495,0.234106190,0.517038401,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.752226591,-8.939074029,-0.782742968,9.810659438,0.068961889,0.006880168,-0.018067256,9.523879013,-1.065378146,-0.200204226,0.323048429,0.184367974,0.005656332,0.810842383,-0.143392643,0.233997775,0.516931543,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.758148193,-1.667999065,1.267949873,7.315729769,0.142465129,-0.075145192,-0.002088290,9.525789829,-1.064285608,-0.200165993,0.322322915,0.184632921,0.007256593,0.810910081,-0.143125984,0.234071400,0.516865914,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.762310505,-1.336622459,1.743403266,5.757299205,-0.164331034,-0.028273558,-0.172530606,9.527128118,-1.063495003,-0.200165625,0.320728186,0.195254360,-0.007079614,0.811014519,-0.143154113,0.233944997,0.516751476,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.767906427,-6.986833585,-1.299018189,8.999026880,-0.174983680,0.024989665,-0.187444314,9.528923125,-1.062396746,-0.200226209,0.320812821,0.197266127,-0.014573491,0.811192355,-0.143685121,0.233621993,0.516471020,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.772187471,-4.943344510,-0.444162558,10.915248127,0.142465129,-0.006968270,-0.034046225,9.530305263,-1.061554715,-0.200272157,0.324888466,0.196110270,-0.006891972,0.811293531,-0.143802120,0.233584211,0.516296594,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.777950048,-3.240837161,0.866936227,4.835207777,0.065766096,-0.013359858,-0.097962096,9.532180191,-1.060413907,-0.200327708,0.325837147,0.199826427,-0.012387995,0.811425873,-0.143619575,0.233686120,0.516093274,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.782091141,-3.171200048,0.523553185,8.033712417,-0.213333204,-0.006968270,-0.199162230,9.533527006,-1.059579100,-0.200401657,0.324626414,0.203355462,-0.023326908,0.811556218,-0.143827215,0.233544678,0.515894487,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
1782727163.787907839,-7.608765043,-1.046883741,10.732750866,0.018894460,0.037772834,-0.102223158,9.535423062,-1.058393423,-0.200520280,0.327309087,0.204325264,-0.017460170,0.811715148,-0.144213961,0.233370241,0.515615344,0.011366848,-0.005567103,-0.004925274,-0.009392474,-0.007950751,-0.004090548
